mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
58375,https://myanimelist.net/images/anime/1046/141915.webp,Xiong Chumo: Quaishou Jihua 2,,Original,"['Adventure', 'Comedy']",['Kids'],1,124,52,2022,summer,[],[2611],
60707,https://myanimelist.net/images/anime/1235/147387.webp,Xi Yangyang Yu Hui Tailang: Qimiao da Yingjiu,,Original,"['Action', 'Comedy']",['Kids'],1,115,60,2022,summer,[],[],
60882,https://myanimelist.net/images/anime/1103/147808.webp,Xin Qi Bao Long Zhan Che: Bao Long Chuji 2,,Original,[],['Kids'],1,68,26,2022,summer,[],[],
44511,https://myanimelist.net/images/anime/1806/126216.webp,Chainsaw Man,"Denji is robbed of a normal teenage life, left with nothing but his deadbeat father's overwhelming debt. His only companion is his pet, the chainsaw devil Pochita, with whom he slays devils for money that inevitably ends up in the yakuza's pockets. All Denji can do is dream of a good, simple life: one with delicious food and a beautiful girlfriend by his side. But an act of greedy betrayal by the yakuza leads to Denji's brutal, untimely death, crushing all hope of him ever achieving happiness.

Remarkably, an old contract allows Pochita to merge with the deceased Denji and bestow devil powers on him, changing him into a hybrid able to transform his body parts into chainsaws. Because Denji's new abilities pose a significant risk to society, the Public Safety Bureau's elite devil hunter Makima takes him in, letting him live as long as he obeys her command. Guided by the promise of a content life alongside an attractive woman, Denji devotes everything and fights with all his might to make his naive dreams a reality.

[Written by MAL Rewrite]",Manga,"['Action', 'Fantasy']",['Shounen'],0,1952154,12,2022,fall,[1856],[569],8.43
50602,https://myanimelist.net/images/anime/1111/127508.webp,Spy x Family Part 2,"With Anya Forger successfully enrolled at the renowned Eden Academy, Operation Strix advances to its second phase. To investigate Ostanian politician Donovan Desmond, Anya must either befriend his son Damian or collect eight Stella Stars to become an Imperial Scholar. Fortunately, Anya has already acquired her first star. In celebration, her adoptive father, Loid, decides to fulfill her wish to adopt a dog.

During their canine search, Loid receives new orders from his superiors, who have found that a band of Berlint University students is plotting to assassinate Westalis' Minister Brantz using bombs worn by trained dogs. While Loid tries to stop their plans, Anya stumbles upon the terrorists' base of operations. There, she befriends a kindhearted, clairvoyant dog who the family later names Bond.

Although the Forgers continue to lead their individual lives in secrecy, the family—with a new fluffy addition—remains united through all of the unusual obstacles thrown their way.

[Written by MAL Rewrite]",Manga,"['Action', 'Comedy']",['Shounen'],1,1129199,13,2022,fall,"[16, 62, 1143, 1365]","[858, 1835]",8.2
49596,https://myanimelist.net/images/anime/1258/126929.webp,Blue Lock,"Yoichi Isagi was mere moments away from scoring a goal that would have sent his high school soccer team to the nationals, but a split-second decision to pass the ball to his teammate cost him that reality. Bitter, confused, and disappointed, Isagi wonders if the outcome would have been different had he not made the pass. When the young striker returns home, an invitation from the Japan Football Union awaits him. Through an arbitrary and biased decision-making process, Isagi is one of three hundred U-18 strikers selected for a controversial project named Blue Lock. 

The project's ultimate goal is to turn one of the selected players into the star striker for the Japanese national team. To find the best participant, each diamond in the rough must compete against others through a series of solo and team competitions to rise to the top. Putting aside his ethical objections to the project, Isagi feels compelled to fight his way to the top, even if it means ruthlessly crushing the dreams of 299 aspiring young strikers.

[Written by MAL Rewrite]",Manga,['Sports'],['Shounen'],0,890848,24,2022,fall,"[55, 104, 159, 1390, 1468, 1992, 2074, 2424, 2425]",[441],8.12
48316,https://myanimelist.net/images/anime/1091/128729.webp,Kage no Jitsuryokusha ni Naritakute!,"For as long as he can remember, Minoru Kagenou has been fixated on becoming as strong as possible, which has led him to undertake all kinds of rigorous training. This wish, however, does not stem from a desire to be recognized by others; rather, Minoru does everything he can to blend in with the crowd. So, while pretending to be a completely average student during the day, he arms himself with a crowbar and ruthlessly thrashes local biker gangs at night. Yet when Minoru finds himself in a truck accident, his ambitions seemingly come to a sudden end. In his final moments, he laments his powerlessness—no matter how much he trained, there was nothing he could do to overcome his human limitations.

But instead of dying, Minoru reawakens as Cid, the second child of the noble Kagenou family, in another world—one where magic is commonplace. With the power he so desired finally within his grasp, he dons the moniker ""Shadow"" and establishes Shadow Garden: a group whose sole purpose is to combat the enigmatic Cult of Diablos, an organization born from Cid's imagination. However, as Shadow Garden grows in both membership and influence, it becomes increasingly apparent that the Cult of Diablos is not as fictional as Cid had intended.

[Written by MAL Rewrite]",Light novel,"['Action', 'Comedy', 'Fantasy']",[],0,860177,20,2022,fall,"[238, 1680, 1696, 1779, 2435]",[852],8.22
50172,https://myanimelist.net/images/anime/1228/125011.webp,Mob Psycho 100 III,"After foiling a world-threatening plot, Shigeo ""Mob"" Kageyama returns to tackle the more exhausting aspects of his mundane life—starting with filling out his school's nerve-racking career form. Meanwhile, he continues to assist his mentor Arataka Reigen and the office's new recruit, Katsuya Serizawa, in solving paranormal cases of their clients. While continuing his duties, Mob also works on gaining more independence in his esper and human lives, as well as trying to integrate better with the people around him.

However, new supernatural and ordinary challenges test Mob’s emotional stability and force him to confront the realities around him. As he strives to continue forward on the path to maturity, Mob must resolve his emotional crises and reassess the naivety he has held on for so long.

[Written by MAL Rewrite]",Web manga,"['Action', 'Comedy', 'Supernatural']",[],1,856530,12,2022,fall,"[62, 415, 460, 843, 1333, 1430, 3309]",[4],8.72
49918,https://myanimelist.net/images/anime/1483/126005.webp,Boku no Hero Academia 6th Season,"With Tomura Shigaraki at its helm, the former Liberation Army is now known as the Paranormal Liberation Front. This organized criminal group poses an immense threat to the Hero Association, not only because of its sheer size and strength, but also the overpowering quirks of Jin ""Twice"" Bubaigawara and Gigantomachia.

As new intel from the covert hero Keigo ""Hawks"" Takami confirms that Shigaraki is nowhere to be seen, the Hero Association decides to strike the enemy headquarters with a surprise attack using the entirety of its assets—and the UA students find themselves on the battlefield once again. As the fight rages on, the unsuspecting villains must regroup and push back, but the brave heroes are determined to eradicate every last one of them.

[Written by MAL Rewrite]",Manga,['Action'],['Shounen'],1,817733,25,2022,fall,"[53, 76, 166, 757, 1143, 1365]",[4],8.22
47917,https://myanimelist.net/images/anime/1448/127956.webp,Bocchi the Rock!,"Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, and they are soon rejoined by Kita. Finding happiness in performing, Bocchi and her bandmates put their hearts into improving as musicians while making the most of their fleeting high school days.

[Written by MAL Rewrite]",4-koma manga,['Comedy'],[],0,787033,12,2022,fall,"[17, 797]",[1835],8.73
41467,https://myanimelist.net/images/anime/1908/135431.webp,Bleach: Sennen Kessen-hen,"Substitute Soul Reaper Ichigo Kurosaki spends his days fighting against Hollows, dangerous evil spirits that threaten Karakura Town. Ichigo carries out his quest with his closest allies: Orihime Inoue, his childhood friend with a talent for healing; Yasutora Sado, his high school classmate with superhuman strength; and Uryuu Ishida, Ichigo's Quincy rival.

Ichigo's vigilante routine is disrupted by the sudden appearance of Asguiaro Ebern, a dangerous Arrancar who heralds the return of Yhwach, an ancient Quincy king. Yhwach seeks to reignite the historic blood feud between Soul Reaper and Quincy, and he sets his sights on erasing both the human world and the Soul Society for good.

Yhwach launches a two-pronged invasion into both the Soul Society and Hueco Mundo, the home of Hollows and Arrancar. In retaliation, Ichigo and his friends must fight alongside old allies and enemies alike to end Yhwach's campaign of carnage before the world itself comes to an end.

[Written by MAL Rewrite]",Manga,"['Action', 'Adventure', 'Supernatural']",['Shounen'],1,701723,13,2022,fall,"[16, 17, 53, 1365]",[1],8.98
50425,https://myanimelist.net/images/anime/1713/126442.webp,"Fuufu Ijou, Koibito Miman.","Third-year high school student Jirou Yakuin is in love with his childhood friend and classmate, Shiori Sakurazaka. Thus, he hopes to be paired with her for the marriage practical: their school's practice of randomly selecting boy-girl pairs to live as pretend married couples while monitoring and rating them on how close they have gotten. Meanwhile, the lively Akari Watanabe wants to be assigned to her crush, the popular and good-looking Minami Tenjin.

Much to their dismay, Jirou and Akari find out that not only have they been paired together, but so have Shiori and Minami! Determined to be with their crushes, Jirou and Akari strive to earn as many points as possible, as the top 10 pairs earn the right to switch their partners—so long as both couples agree.

[Written by MAL Rewrite]",Manga,['Romance'],['Seinen'],0,428703,12,2022,fall,"[104, 211, 238, 460, 1598, 1604, 1696, 2425]",[2246],7.6
49709,https://myanimelist.net/images/anime/1271/127700.webp,Fumetsu no Anata e Season 2,"After seeing enough death and tragedy, the immortal Fushi secludes himself on an island, defending himself from enemy Nokkers. However, instead of attacking Fushi in isolation, Nokkers begin targeting the settlements outside of his reach in hopes of luring him out. Soon, a group known as the Guardians—led by Hisame, the descendant of the deceased warrior Hayase—finds Fushi.

Inspired by how Fushi protected Janada Island from the Nokkers years ago, the Guardians have grown a considerable following and are recognized throughout the world. Initially reluctant, Fushi allows the Guardians to accompany him to the site of the Nokkers' recent attack. In their village, Fushi meets a few valuable allies, both new and old. But as the conflict with the Nokkers only leads to more loss, Fushi must find the inner strength to face his inevitable sorrow.

[Written by MAL Rewrite]",Manga,"['Adventure', 'Drama', 'Supernatural']",['Shounen'],1,339097,20,2022,fall,"[111, 1797]",[1967],8.11
49891,https://myanimelist.net/images/anime/1191/127909.webp,Tensei shitara Ken deshita,"A nameless sword wakes up to discover he has been reincarnated from his former life as a human. With his power of telekinesis, he moves around this new world, acquiring several skills and abilities. When the sword comes upon a forest filled with monsters, he meets a young girl fleeing from a beast. Grabbing the sword, the girl easily defeats the monster. After introducing herself as Fran, she names the sword ""Shishou"" and officially becomes his wielder.

The two set out to become adventurers, but unfortunately for Fran, she is a member of the Black Cat Tribe—a Beastkin group with a bad reputation. No member of this tribe has ever evolved into a mightier beast, but Fran plans to be the first and achieve her parents' dream. As Shishou promises to remain her sword until she attains her goal, they form an unstoppable partnership of impressive strength.

[Written by MAL Rewrite]",Light novel,"['Action', 'Adventure', 'Fantasy']",[],0,336998,12,2022,fall,"[282, 513, 1113, 1501, 1896, 2185, 2289, 2440]",[605],7.49
42962,https://myanimelist.net/images/anime/1539/128058.webp,Uzaki-chan wa Asobitai! Double,"During the summer holidays, energetic Hana Uzaki spent most of her time accompanying her lonesome upperclassman, Shinichi Sakurai. Now that school has resumed, Uzaki's teasing continues to ramp up, much to Sakurai's constant annoyance. Nevertheless, no amount of ridicule can damage the pair's relationship—which only seems to be getting better as their college days fly by!

[Written by MAL Rewrite]",Web manga,"['Comedy', 'Romance']",[],1,251926,13,2022,fall,"[166, 238, 1345, 1500, 1696, 1731]",[1974],7.24
49784,https://myanimelist.net/images/anime/1688/128720.webp,Mairimashita! Iruma-kun 3rd Season,"Following their heroic efforts at Walter Park, the students of the misfit class return to Babyls Demon School after their summer vacation. What awaits them is not only adoration and admiration but also the shocking revelation that, in order to stay in the luxurious Royal One classroom, the entire class must be promoted to Dalet rank before entering the second year.

As the Harvest and Music Festivals are right around the corner, there seem to be ample opportunities to rank up. Doing so will not be simple, however, as no class thus far has managed to accomplish such a feat. Hoping to give the misfit class a chance to achieve the improbable, the school appoints special tutors to aid in confronting the challenges that lie ahead.

With his sights set beyond Dalet, Iruma Suzuki decides to take strides toward the goal of ranking up, starting with gaining acknowledgement from his special tutor: the short-tempered and selfish Bachiko Barbatos.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Fantasy']",['Shounen'],1,247809,21,2022,fall,"[111, 1797]",[1258],7.83
52046,https://myanimelist.net/images/anime/1084/126652.webp,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau","Among all the beasts that roam the world, there are unique types of ""ultimate species"" that harbor immense strength and magical prowess considered to be at the top of the power scale. As such, many humans covet their abilities, leading some of these species to the brink of extinction.

As a beast tamer, Rein Shroud can employ the assistance of various animals for many tasks, such as reconnaissance and logistics. By virtue of his ability, he joins a party led by the vile and manipulative hero Arios Orlando, only to be banished after six months due to his uselessness as a non-combative class.

However, unbeknownst to the team that cast him away, Rein is an exception among beast tamers. His potential becomes apparent when he meets Kanade—a cat spirit who is also one of the ultimate species—and is able to form a contract with her. With Kanade by his side, Rein sets out on his journey as an adventurer, steadily rising up the ranks and meeting more ultimate species along the way.

[Written by MAL Rewrite]",Web manga,"['Action', 'Adventure', 'Fantasy']",[],0,243080,13,2022,fall,"[58, 323, 513, 1468, 1492, 1517, 1563, 1786]",[1264],6.9
49979,https://myanimelist.net/images/anime/1648/126110.webp,Akuyaku Reijou nanode Last Boss wo Kattemimashita,"Aileen Lauren Dautriche's life changes forever on the day her engagement with the crown prince Cedric Jeanne Elmir is nullified so he can be together with Lilia Rainworth. The event triggers Aileen's memories from her past life—she has been reincarnated in an otome game as the villainess, who is destined to die in the final act. To prevent her predetermined demise, Aileen has only one option: to court the game's last boss, Claude Jeanne Elmir—the proclaimed ""Demon King"" and Cedric's half-brother—and marry him.

However, it is easier said than done, as Claude distrusts her intentions. Instead of giving up, Aileen adamantly tries to win his heart by helping Claude fulfill his wish: to build peace between humankind and demonic beasts. But time is running out, and it is up to Aileen to change the course of not only her tragic ending but Claude's as well.

[Written by MAL Rewrite]",Light novel,"['Comedy', 'Fantasy', 'Romance']",['Shoujo'],0,219152,12,2022,fall,"[33, 143, 1211, 1414, 1696, 2074, 2146, 2232]",[1978],7.2
50710,https://myanimelist.net/images/anime/1233/129144.webp,Urusei Yatsura (2022),"When aliens known as the Oni threaten to invade the Earth, they promise to leave under one condition—a randomly-chosen human must win a one-on-one game of tag against Lum, the beautiful daughter of the Oni leader. The ""lucky"" person selected happens to be the lustful and unlucky high schooler Ataru Moroboshi. Given 10 days to attempt to grab Lum's horns, Ataru realizes how impossible the challenge is as he is faced with Lum's extraterrestrial powers.

Motivated by a promise of marriage from his childhood friend Shinobu Miyake, Ataru manages to catch Lum off guard. He mistakenly grabs hold of her bikini top first, but he eventually achieves his true goal. Although the game is over, Lum misunderstands that she is the one whom Ataru wants to marry, and she decides to move in with him. The poor student constantly tries to shake off the clingy Lum while doing his best to reconcile with his desired fiancée. After Ataru's heroic feat results in such a disastrous outcome, it is questionable whether luck will ever be on his side.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Romance', 'Sci-Fi']",['Shounen'],0,203815,23,2022,fall,"[17, 53, 62, 169, 1430, 1556]",[287],7.41
52193,https://myanimelist.net/images/anime/1217/129604.webp,Akiba Meido Sensou,"The innocent Nagomi Wahira has always admired the cute girls serving at maid cafes. Hoping to fulfill her dream of becoming one, she moves to Akihabara to work at the maid cafe Ton Tokoton.

Nagomi's first day seems completely normal—until she has to run an ""errand"" at a rival maid cafe along with her fellow recruit, the mature Ranko Mannen. There, things quickly go south, and Nagomi soon gets her first taste of Akihabara's violent maid wars. As she watches Ranko calmly battle her way through a horde of gun- and knife-wielding maids, Nagomi realizes that maid cafes are drastically unlike what she had envisioned.

While struggling to reconcile her expectations with the harsh reality she finds herself in, Nagomi searches for the enjoyment she once saw in the lives of maids.

[Written by MAL Rewrite]",Original,"['Action', 'Comedy']",[],0,193694,12,2022,fall,"[109, 166, 1211, 1358, 1587, 1617, 1856, 2751]",[132],7.59
51098,https://myanimelist.net/images/anime/1476/125643.webp,Shinobi no Ittoki,"Ittoki Sakuraba fails to understand why his mother, his uncle, and his childhood friend, Kousetsu, seem to take his security so seriously. Kousetsu constantly follows and observes him with no regard for his privacy, focusing only on keeping him safe every waking moment. But the consistent hounding starts making sense when an adorable second-year student at his high school, Satomi Tsubaki, asks Ittoki out on a date. Though initially innocent, Tsubaki's true intentions soon become apparent when Ittoki visits her house; she plans to assassinate him, and she is not alone. Surprisingly, the ones who come to his aid are his uncle and Kousetsu—donning their dark and deadly ninja attire. 

After Ittoki is escorted to safety, his mother reveals the truth: he is the 19th heir to a noble clan of ninjas known as the Iga, and the target of assassination by their rival clan, the Koga. In order to protect himself against this new threat, Ittoki must hone his skills at the only ninja academy remaining in Japan: the Kokuten Ninja Academy.

[Written by MAL Rewrite]",Original,['Action'],[],0,189393,12,2022,fall,"[73, 1390, 1671, 2139, 2146, 2609]",[1103],6.06
49828,https://myanimelist.net/images/anime/1440/127624.webp,Kidou Senshi Gundam: Suisei no Majo,"Suletta Mercury leaves her planet and enters the Asticassia School of Technology at the behest of her mother. There, right and wrong are determined through duels between students, and the top-ranking duelist will receive Miorine Rembran as their fiancée—this prize being decided by Miorine's father.

When Guel Jeturk, the best pilot in school and Miorine's current fiancé, demands that his betrothed move in with him, Suletta disapproves, so Guel challenges her. Although she emerges as champion, Suletta is subsequently detained on suspicion of piloting a forbidden type of mobile suit—a GUND-ARM, or ""Gundam""—which results in her victory being voided.

Miorine refuses to accept any more injustices and proposes another duel with even higher stakes. Now, Suletta must triumph a second time, otherwise she will be expelled and the Gundam Aerial that means so much to her will be destroyed.

[Written by MAL Rewrite]",Original,['Sci-Fi'],[],1,186324,12,2022,fall,"[64, 143, 2424]",[14],7.84
51403,https://myanimelist.net/images/anime/1620/130589.webp,Renai Flops,"In the near future when technology has significantly advanced, a famous AI TV fortune teller seemingly foresees high school student Asahi Kashiwagi's day with pinpoint accuracy. On his way to school, he encounters Aoi Izumisawa, Bai Mongfa, Karin Istel, Amelia Irving, and Ilya Ilyukhin. Despite meeting them for the first time, Asahi suddenly receives love confessions from all of them at the end of the same day, perfectly aligning with the fortune teller's prediction.

As if that was not enough, Asahi soon learns that these five individuals are actually candidates to become his bride, and they have been invited by his father to live at Asahi's home. Left with no other choice, he reluctantly allows them to stay, resulting in a bawdy turn of events that brightens up his average high school life.

However, as Asahi spends more time with them, forgotten memories gradually resurface. While uncovering the hidden truth, Asahi begins to believe that his fate with these potential partners might be more than just mere coincidence.

[Written by MAL Rewrite]",Original,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",[],0,180069,12,2022,fall,"[166, 238, 1211, 1355, 1416, 1604, 1614, 1696]",[911],6.7
51128,https://myanimelist.net/images/anime/1384/127328.webp,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,"Al Wayne's greatest goal is to become the best farmer he can be. With utmost effort, he reaches the apex of his farming skills and earns the title of a first-rate cultivator. Due to this achievement, Al gains a substantial upgrade to his stats which now eclipse even the strength of legendary heroes of old.

Soon after discovering his potential, the royal family enlists his help against the rising number of disasters that coincidentally began right as his true power was awakened. Although reluctant, Al concedes that in order to protect his precious fields, he must do his best to keep all threats at bay.

[Written by MAL Rewrite]",Light novel,"['Action', 'Adventure', 'Fantasy']",[],0,169522,12,2022,fall,"[323, 460, 775, 1113, 1334, 1377, 1414, 2228]",[1209],5.96
51212,https://myanimelist.net/images/anime/1651/128718.webp,Futoku no Guild,"Despite having a good reputation as one of the most seasoned guards in the local guild of Mebuki, Kikuru Madan believes he has been wasting his youth and hopes to spend the rest of it like any other person. However, his conscience prevents him from retiring at present, as he worries about the guild's future without him.

Coincidentally—as if to help him find his successor—the guild's receptionist, Enome, assigns Kikuru four fresh recruits: the energetic beastwoman Hitamu ""Hitamuki"" Kyan, the prodigy Maidena Ange, the laid-back Toxico Dannar, and the stalwart Hanabata Nohkins. Although each of them possesses significant talents, they also display characteristics that detract from their potential—including Hitamu's extreme clumsiness and Hanabata's unintentional perverseness.

As if there was not enough to deal with, the monsters outside Mebuki's walls start exhibiting odd behavior by targeting women salaciously, causing the party endless problems in more ways than one. Nevertheless, Kikuru is committed to retiring early; to achieve his goal, the guidance he gives the trainees will be absolutely essential.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Fantasy', 'Ecchi']",['Shounen'],0,130319,12,2022,fall,"[58, 104, 238, 1444, 1696, 2425]",[120],6.54
50205,https://myanimelist.net/images/anime/1644/128406.webp,Arknights: Prelude to Dawn,"The discovery of a black crystalline mineral known as Originium has accelerated technological advancement in the world of Terra, with its high energy yield allowing people to demonstrate abilities akin to magic called Arts. Large veins of Originium can naturally be found at the sites of Catastrophes, various forms of natural disasters caused by the mineral itself.

However, the usage of Originium comes at a price, as there is a high risk of getting infected with Oripathy—an incurable and highly contagious disease. Because nations subject the infected to harsh discrimination, the oppressed begin a dissident movement. Calling themselves Reunion, the rebel faction mercilessly destroys cities, further contributing to the already calamitous nature of Catastrophes.

Rhodes Island, committed to treating the infected and uninfected as equals, is a paramilitary pharmaceutical organization believed to be the most advanced in its research for the Oripathy cure. Unfortunately, the person spearheading the project—an enigmatic figure known only as the Doctor—suffers from amnesia, effectively impeding what might be the only hope for the infected to break free from their chains of despair.

[Written by MAL Rewrite]",Game,"['Action', 'Fantasy']",[],0,127368,8,2022,fall,"[2632, 2633, 2634, 2796]",[2009],7.07
50590,https://myanimelist.net/images/anime/1932/127228.webp,Koukyuu no Karasu,"Among the royal court, there is an individual feared as much as revered: the Raven Consort Ryuu Jusetsu. Residing in her jet-black palace and isolated from the emperor, she is the subject of countless rumors. Claimed to possess mystic abilities, she is said to take on any request—from finding lost items to inflicting curses. While some call her an immortal sage, others believe her to be a terrifying revenant. But such comments fail to faze Jusetsu, who prefers to spend her days in quiet solitude. That is, until the emperor, Ka Koushun, barges into her court and asks for her assistance with a mysterious case.

The young emperor's request requires Jusetsu to step out of her palace for the first time. Despite Ka Koushun's frequent visits annoying her to no end, she cannot bring herself to turn him away. Her predecessor's teachings echo in her ears: the Raven Consort is destined to remain forever alone and never desire anything. Yet Jusetsu finds herself making the first of several bonds when she asks Jiujiu, an innocently inquisitive court girl, to be her sole attendant.

Together, they begin fulfilling requests from the people of the palace. However, unknown perils lurk in the outside world, and drawing attention to herself may bring Jusetsu face-to-face with a past that is better left undisturbed.

[Written by MAL Rewrite]",Light novel,"['Fantasy', 'Mystery']",[],0,123837,13,2022,fall,"[17, 166, 1365, 1412, 1416, 1734, 1800]",[1258],7.53
48542,https://myanimelist.net/images/anime/1408/127129.webp,Do It Yourself!!,"The Fourth Industrial Revolution has led to the development of cutting-edge technologies that have rapidly evolved the world. As a result, schools have begun incorporating these technologies into their curriculum, leaving behind the ways of the old. One such institution is the elite Yuyu Girls' Vocational High School, where both Serufu Yua and her childhood friend, Miku ""Purin"" Suride, have applied. Although the tech-savvy Purin is accepted to Yuyu High, the accident-prone Serufu is rejected and enters the traditional Gatagata Girls' High School instead, driving a wedge into their friendship.

On her way to class one day, Serufu gets into a bike accident, and Rei Yasaku, a passerby who attends the same school, fixes her damaged bicycle. Serufu later finds out that Rei has a passion for old-fashioned crafts and is the head of the school's Do-It-Yourself (DIY) Club—which is in danger of closing due to a lack of members.

Realizing that this may be her chance to repair her relationship with Purin, Serufu joins the club in hopes of creating projects that could bring them together once more. As the DIY Club welcomes new faces, Serufu learns to build not only handicrafts but also new friendships along the way!

[Written by MAL Rewrite]",Original,['Slice of Life'],[],0,123790,12,2022,fall,"[16, 238, 717, 1284, 1416, 1507, 1996]",[1295],7.47
50528,https://myanimelist.net/images/anime/1855/128059.webp,Golden Kamuy 4th Season,"The race to obtain the lost Ainu gold is nearing its peak, as even more formidable ex-prisoners are set on keeping their tattooed skins intact. Saichi Sugimoto and Asirpa can finally move forward together, but Asirpa's time with Kiroranke and Ogata Hyakunosuke has slightly altered her ambition and strengthened her determination. As their party leaves the Russian territory, they gain a peculiar follower.

Meanwhile, Toshizou Hijikata's crew makes major moves to get invaluable skins, falling into the poisonous trap of a dangerous convict. Although each group possesses a strong advantage over the others, even First Lieutenant Tokushirou Tsurumi—the most powerful and ruthless contender—cannot advance without Asirpa's help. However, his ominous plans for when they will inevitably meet remain a mystery.

[Written by MAL Rewrite]",Manga,"['Action', 'Adventure']",['Seinen'],1,122060,13,2022,fall,"[1113, 1211, 1261, 1345, 1365, 1501, 1747]",[112],8.15
51680,https://myanimelist.net/images/anime/1123/134677.webp,Cool Doji Danshi,"Despite their distinctive personalities, Souma Shiki, Hayate Ichikura, Shun Futami, and Takayuki Mima all have one thing in common: though naturally clumsy, the four disguise their embarrassment from tiny slip-ups by maintaining a composed demeanor. However, it is actually the guys' airheaded natures that makes the girls' hearts throb. No matter what happens in their daily lives, the boys do their best not to lose their cool!

[Written by MAL Rewrite]",Web manga,['Slice of Life'],[],0,113566,24,2022,fall,"[16, 238, 306, 1284]",[1],7.86
50923,https://myanimelist.net/images/anime/1256/128714.webp,Mushikaburi-hime,"For generations, the Bernstein family has been recognized as a house of nobles who favor books over everything else. Elianna Bernstein, daughter of a baron of the Sauslind Kingdom, is no different. But instead of being called a bookworm, she is known as the Bibliophile Princess.

Four years ago, the crown prince, Christopher Selkirk Asherald, offered Elianna a special arrangement: if she would become his fiancée, he promised that she could continue to spend all her free time reading. Despite having to inherit a title of great responsibility, she agreed to the proposal, enticed by the prospect of gaining access to the royal archives housing a wide selection of books.

To this day, Elianna firmly believes that her engagement is void of romantic sentiment. When she notices Christopher's interactions with another girl, she presumes that the days she spends with him will soon reach an end. Yet, during this period of uncertainty, Elianna and Christopher open a new chapter in their relationship, gradually uncovering their genuine feelings as they grow to better understand each other.

[Written by MAL Rewrite]",Light novel,"['Drama', 'Romance']",['Josei'],0,89914,12,2022,fall,"[238, 1211, 1412, 1582, 1680, 1696]",[11],6.88
49849,https://myanimelist.net/images/anime/1963/128728.webp,Shinmai Renkinjutsushi no Tenpo Keiei,"After her parents are killed by bandits, young Sarasa Feed is sent to an orphanage where she learns about the prestigious world of alchemy. Determined to follow in her late parents' footsteps and become an independent business owner, she enrolls at the Royal Alchemist Academy to train and get certified as an official alchemist.

Five years later, Sarasa graduates from the institution and nearly achieves her dream before realizing that she lacks the funds to do so. Left with little choice, she makes do with a low-priced storefront in a town situated far away from the bustling capital. Despite the threat of treacherous terrain and dangerous monsters in the remote countryside, Sarasa begins her exciting new life as an alchemist.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Fantasy', 'Slice of Life']",[],0,82856,12,2022,fall,"[238, 323, 1345, 1696, 2607]",[1974],6.64
50348,https://myanimelist.net/images/anime/1702/128716.webp,Peter Grill to Kenja no Jikan: Super Extra,Second season of Peter Grill to Kenja no Jikan.,Manga,"['Comedy', 'Fantasy', 'Erotica']",[],1,70797,12,2022,fall,"[517, 843, 1377, 1397, 2233, 2236, 2237]","[541, 2052]",5.95
30455,https://myanimelist.net/images/anime/1907/135109.webp,KanColle: Itsuka Ano Umi de,"The dawn of a decisive battle nears in Leyte Gulf against the Abyssal Fleet, the mysterious enemies that occupy the sea. As the only ones capable of fighting them, Kanmusu—young girls possessing the souls of warships—reorganize in preparation. The Shiratsuyu-class destroyer Shigure is assigned to the First Striking Force, Third Section—also known as 1YB3H.

Unfortunately for Shigure, 1YB3H consists of the remaining few Kanmusu and serves as a diversionary fleet. Needing to confront the Abyssal Fleet head-on, it may well be their first and final mission together. Even so, Shigure refuses to let the enemy take another comrade from her. As they advance toward Leyte Gulf during this suicidal mission, the members of 1YB3H must support each other and persevere to prove their worth as competent ships.

[Written by MAL Rewrite]",Game,"['Action', 'Sci-Fi']",[],1,55097,8,2022,fall,[],[1974],6.4
